latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
52.54833,13.407822,38.0,3600,Europe/Berlin,CET

time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),sunshine_duration (s),wind_speed_10m_max (km/h)
2019-04-15,12.6,1.3,7.0,45294.93,17.1
2019-04-16,14.7,1.4,8.2,45636.67,21.7
2019-04-17,16.9,3.4,10.4,45966.38,17.0
2019-04-18,20.0,6.5,13.1,46216.58,18.7
2019-04-19,20.9,8.4,14.1,46472.25,17.4
2019-04-20,20.1,3.8,12.2,46862.18,13.3
2019-04-21,20.1,6.0,13.6,47272.48,14.0
2019-04-22,18.8,7.1,13.4,47609.56,32.0
2019-04-23,19.7,10.4,14.4,34479.30,40.0
2019-04-24,22.6,10.9,16.7,47411.98,25.5
2019-04-25,24.3,12.9,18.5,46607.80,17.6
2019-04-26,25.2,12.6,19.2,44987.85,22.1
2019-04-27,17.2,9.8,12.9,24183.39,23.5
2019-04-28,13.0,8.4,10.6,2042.06,19.9
2019-04-29,16.8,6.3,10.8,17859.46,24.7
2019-04-30,17.4,4.7,10.7,48786.57,18.8
2019-05-01,17.2,8.5,12.2,40648.97,24.2
2019-05-02,14.1,6.9,10.6,4109.42,28.8
2019-05-03,10.7,6.3,8.5,25037.71,25.0
2019-05-04,10.3,3.1,6.3,20418.14,16.5
2019-05-05,11.5,0.3,6.9,31259.55,13.5
2019-05-06,11.4,2.3,7.5,22851.39,23.5
2019-05-07,12.3,5.0,8.4,41399.05,14.0
2019-05-08,18.0,1.7,11.3,32400.00,25.6
2019-05-09,16.8,10.0,13.0,27913.96,20.8
2019-05-10,16.8,7.5,12.2,50400.00,20.5
2019-05-11,15.0,5.4,10.7,17888.38,19.3
2019-05-12,15.8,7.0,10.9,44356.27,22.7
2019-05-13,14.7,4.7,9.8,50447.47,20.5
2019-05-14,13.5,4.2,8.7,47032.29,29.4
2019-05-15,13.5,3.2,8.8,34095.91,22.5
2019-05-16,13.7,7.2,10.1,78.34,22.8
2019-05-17,18.7,5.5,12.9,27749.11,13.9
2019-05-18,22.7,10.4,16.9,50519.62,21.3
2019-05-19,23.7,10.3,17.8,50787.16,19.0
2019-05-20,24.7,14.0,18.4,33982.77,18.8
2019-05-21,22.5,12.1,17.8,50190.22,13.6
2019-05-22,15.3,12.0,13.6,0.00,28.3
2019-05-23,19.4,8.6,14.0,51633.23,21.9
2019-05-24,22.2,8.4,16.7,49771.57,16.8
2019-05-25,18.0,11.0,14.5,35764.75,20.1
2019-05-26,22.3,8.6,16.0,28830.91,28.5
2019-05-27,19.5,15.2,17.2,14992.35,23.8
2019-05-28,19.0,11.1,15.5,21481.49,20.5
2019-05-29,16.5,8.5,12.7,47845.93,16.2
2019-05-30,23.0,6.7,15.8,38721.27,21.6
2019-05-31,24.0,13.5,19.0,39965.16,19.1
2019-06-01,28.1,14.7,21.5,52543.52,21.7
2019-06-02,30.6,15.5,23.8,51441.90,14.7
2019-06-03,33.6,19.7,27.1,52593.12,22.0
2019-06-04,30.4,17.7,24.9,53555.97,14.8
2019-06-05,32.8,19.8,27.2,53822.77,19.8
2019-06-06,29.8,16.0,23.1,36847.89,20.2
2019-06-07,25.7,14.4,19.7,46336.13,16.6
2019-06-08,22.5,15.2,19.0,44347.51,30.8
2019-06-09,25.9,12.3,19.9,47080.38,16.2
2019-06-10,27.6,16.6,22.4,40586.62,19.3
2019-06-11,28.8,17.5,23.0,39627.82,18.1
2019-06-12,33.1,18.6,24.0,40415.72,27.4
2019-06-13,25.5,15.4,20.1,44889.34,17.5
2019-06-14,30.4,14.8,23.8,49298.02,15.9
2019-06-15,32.5,20.5,25.3,37605.07,26.8
2019-06-16,24.0,15.5,19.5,50081.16,17.1
2019-06-17,26.4,14.4,21.1,46883.38,13.0
2019-06-18,29.8,16.9,24.2,55371.13,19.7
2019-06-19,31.0,18.0,24.8,46975.29,17.9
2019-06-20,27.5,19.1,22.7,53774.54,17.4
2019-06-21,24.3,17.1,20.9,54364.06,16.7
2019-06-22,25.0,14.5,20.4,55109.21,20.8
2019-06-23,27.7,15.3,21.9,53610.96,21.4
2019-06-24,29.1,16.3,23.7,55267.79,17.0
2019-06-25,33.7,19.8,27.5,55416.30,19.9
2019-06-26,36.4,22.2,29.5,54643.09,25.0
2019-06-27,25.1,16.0,20.4,53877.96,21.9
2019-06-28,24.3,14.9,19.6,46644.43,13.0
2019-06-29,30.5,13.4,23.0,55199.05,9.8
2019-06-30,37.4,17.0,28.4,55318.89,24.6
2019-07-01,27.6,18.1,22.9,49299.61,24.6
2019-07-02,22.3,15.0,18.3,39616.64,28.8
2019-07-03,19.0,10.6,15.9,42549.31,22.2
2019-07-04,22.1,11.0,17.4,33988.92,20.3
2019-07-05,21.0,15.4,17.9,14072.52,26.3
2019-07-06,23.3,14.3,18.2,13560.05,25.7
2019-07-07,17.8,11.6,15.1,38784.10,26.3
2019-07-08,18.8,10.8,14.5,28573.72,23.3
2019-07-09,18.2,11.1,15.4,40107.62,19.8
2019-07-10,21.3,11.1,17.0,52507.21,20.9
2019-07-11,24.3,11.2,18.9,39204.05,13.9
2019-07-12,18.9,16.0,17.4,9585.85,8.5
2019-07-13,24.4,14.6,19.7,51929.83,15.8
2019-07-14,22.5,15.0,18.3,48558.21,17.7
2019-07-15,18.8,14.7,16.7,13530.71,18.4
2019-07-16,20.9,14.3,17.4,23585.23,23.3
2019-07-17,22.9,12.0,18.2,51046.66,13.9
2019-07-18,25.7,13.1,20.4,51340.57,11.9
2019-07-19,24.7,17.0,21.6,48009.21,17.7
2019-07-20,29.9,14.8,23.6,43039.62,15.7
2019-07-21,26.2,16.5,21.8,52305.63,20.4
2019-07-22,25.2,15.9,20.7,25000.82,18.0
2019-07-23,30.3,17.4,23.9,52463.18,19.2
2019-07-24,32.9,17.6,26.0,52390.31,12.7
2019-07-25,34.1,19.5,27.0,52315.59,18.4
2019-07-26,30.9,20.0,25.6,51719.60,19.4
2019-07-27,28.0,19.5,24.0,51285.14,22.2
2019-07-28,30.7,19.1,25.5,50400.00,19.6
2019-07-29,33.5,23.4,27.6,48586.82,18.4
2019-07-30,29.9,20.6,24.4,50400.00,16.3
2019-07-31,26.5,16.7,20.9,30684.74,13.3
2019-08-01,24.2,15.3,19.3,49907.43,11.2
2019-08-02,23.9,13.8,18.7,45534.07,11.2
2019-08-03,24.6,14.8,19.5,50282.07,15.4
2019-08-04,23.9,15.1,19.6,50009.27,17.1
2019-08-05,25.1,13.8,19.9,41467.41,14.4
2019-08-06,27.5,16.4,21.6,42692.24,23.2
2019-08-07,24.3,16.4,20.5,25756.73,22.1
2019-08-08,25.8,15.6,20.5,49625.88,24.3
2019-08-09,27.1,15.0,21.5,42584.43,19.1
2019-08-10,27.2,19.4,23.1,45229.86,26.2
2019-08-11,27.4,17.7,22.9,45472.63,19.3
2019-08-12,23.8,18.1,20.6,19919.60,18.8
2019-08-13,21.9,14.3,18.2,49176.93,25.1
2019-08-14,21.0,11.9,16.4,49044.89,19.1
2019-08-15,22.6,11.4,17.6,21054.72,24.5
2019-08-16,22.2,15.0,18.5,47167.75,18.7
2019-08-17,26.8,14.9,20.5,18192.78,21.9
2019-08-18,25.6,18.2,20.9,22569.11,22.4
2019-08-19,23.6,15.4,19.4,33398.33,19.8
2019-08-20,24.5,12.8,19.2,29637.96,10.5
2019-08-21,23.3,14.7,18.7,46998.47,16.1
2019-08-22,26.4,10.9,19.6,46966.84,14.1
2019-08-23,27.8,14.1,21.6,46689.14,12.0
2019-08-24,29.1,14.5,22.7,46418.68,18.8
2019-08-25,30.0,19.9,24.9,45630.96,19.2
2019-08-26,31.0,18.6,25.3,42145.39,13.0
2019-08-27,30.6,20.2,25.3,39441.53,22.0
2019-08-28,32.2,20.3,25.9,43487.30,18.4
2019-08-29,30.1,17.6,24.1,44030.38,13.5
2019-08-30,29.1,18.9,23.7,43761.87,11.5
2019-08-31,32.6,19.4,26.3,44027.88,15.7
2019-09-01,29.3,18.8,24.4,43200.00,21.2
2019-09-02,21.1,13.3,17.6,36448.14,19.1
2019-09-03,20.3,10.5,16.2,17549.63,21.0
2019-09-04,27.1,13.1,19.5,39017.99,22.1
2019-09-05,22.2,14.2,18.0,39489.86,30.1
2019-09-06,20.3,9.7,15.0,38966.16,15.9
2019-09-07,20.0,8.9,14.9,18696.75,12.3
2019-09-08,20.2,10.4,15.7,40233.92,11.8
2019-09-09,14.9,13.2,13.9,0.00,20.0
2019-09-10,19.3,12.6,15.3,29931.17,29.5
2019-09-11,22.0,8.9,16.2,37115.87,18.9
2019-09-12,21.4,14.3,17.7,28163.50,18.9
2019-09-13,20.3,12.7,17.1,31525.58,29.9
2019-09-14,18.4,8.9,13.6,42041.33,10.5
2019-09-15,23.0,9.5,16.6,41803.73,24.7
2019-09-16,16.4,11.8,14.0,4801.20,18.2
2019-09-17,15.9,10.1,11.8,22292.43,33.2
2019-09-18,15.8,7.5,11.6,39740.49,29.2
2019-09-19,16.2,7.1,11.3,37887.58,16.6
2019-09-20,16.2,6.5,11.7,31854.76,14.5
2019-09-21,20.4,8.4,14.2,40354.95,12.0
2019-09-22,24.1,8.8,16.0,40108.92,16.6
2019-09-23,22.9,9.8,16.3,38197.23,15.5
2019-09-24,18.8,12.8,15.8,19722.83,10.8
2019-09-25,17.7,12.4,14.7,0.00,9.8
2019-09-26,19.8,9.4,14.9,37225.02,11.0
2019-09-27,17.3,12.2,15.2,0.00,16.9
2019-09-28,18.5,12.1,14.6,33073.96,22.1
2019-09-29,16.1,13.4,14.9,7474.35,24.7
2019-09-30,15.6,12.7,14.5,21643.96,41.6
2019-10-01,17.0,11.6,13.9,6849.24,24.4
2019-10-02,13.4,7.8,10.4,14786.44,24.7
2019-10-03,12.5,7.5,9.7,31322.90,26.3
2019-10-04,12.7,4.9,8.8,15636.83,15.3
2019-10-05,11.7,5.3,8.7,26862.85,24.3
2019-10-06,10.9,3.3,6.7,29533.60,13.2
2019-10-07,11.2,0.2,5.7,35930.48,10.0
2019-10-08,12.6,5.1,9.6,0.00,22.9
2019-10-09,15.6,10.0,12.0,23016.71,21.3
2019-10-10,13.9,9.8,11.3,33659.75,23.9
2019-10-11,15.7,9.6,12.9,11542.49,26.5
2019-10-12,19.4,14.1,16.1,27463.58,26.8
2019-10-13,23.2,14.2,18.6,34865.44,21.1
2019-10-14,21.3,15.0,18.3,34610.47,17.3
2019-10-15,20.5,11.5,15.3,34355.21,13.6
2019-10-16,14.6,9.2,11.7,0.00,29.7
2019-10-17,17.3,10.4,13.8,23498.76,20.1
2019-10-18,18.9,10.9,14.7,25752.29,21.3
2019-10-19,15.3,9.3,11.9,6102.53,17.5
2019-10-20,19.1,11.3,14.1,21449.59,13.3
2019-10-21,18.1,11.1,14.1,20753.66,10.1
2019-10-22,16.9,8.5,12.9,32158.12,9.8
2019-10-23,17.3,6.2,11.9,26833.49,15.9
2019-10-24,16.7,12.1,13.6,9531.98,16.3
2019-10-25,17.5,11.4,13.6,30910.90,22.3
2019-10-26,17.6,11.1,14.2,30474.68,21.3
2019-10-27,16.2,7.3,12.1,0.00,24.2
2019-10-28,11.7,6.0,8.2,30558.32,21.7
2019-10-29,9.7,2.3,5.8,30437.32,12.0
2019-10-30,8.2,-0.9,3.2,29921.90,10.1
2019-10-31,6.3,-2.9,0.8,29160.19,10.5
2019-11-01,6.5,-2.2,2.3,24247.54,19.2
2019-11-02,15.0,4.6,10.6,23134.70,19.2
2019-11-03,12.5,7.8,10.9,8048.63,16.8
2019-11-04,12.0,7.7,9.6,10458.39,14.4
2019-11-05,10.9,7.3,8.4,12536.35,18.0
2019-11-06,8.7,6.1,7.7,1784.64,17.5
2019-11-07,10.8,5.3,7.8,4176.42,13.4
2019-11-08,9.9,3.5,7.1,13401.76,14.9
2019-11-09,8.4,3.6,6.9,0.00,18.9
2019-11-10,8.1,0.4,3.9,26853.38,9.4
2019-11-11,6.9,0.1,2.9,24704.17,19.9
2019-11-12,8.0,0.5,4.1,7295.38,19.2
2019-11-13,6.4,2.7,4.5,277.47,12.6
2019-11-14,8.1,2.2,4.4,27009.98,22.4
2019-11-15,10.1,2.2,6.9,16256.11,27.4
2019-11-16,9.0,2.4,6.4,5707.09,26.1
2019-11-17,9.9,-0.9,4.7,5147.48,19.0
2019-11-18,12.4,4.4,8.7,8874.36,21.2
2019-11-19,8.9,4.3,6.2,24287.14,29.8
2019-11-20,5.6,5.0,5.3,0.00,10.2
2019-11-21,9.4,5.5,7.5,129.09,14.4
2019-11-22,10.1,7.1,8.5,9349.62,15.3
2019-11-23,10.0,6.8,8.1,14935.95,21.6
2019-11-24,8.9,3.4,5.3,23704.60,18.4
2019-11-25,5.9,2.1,4.1,3013.35,12.6
2019-11-26,7.3,4.4,5.9,129.03,14.6
2019-11-27,7.7,4.3,6.2,3643.23,18.4
2019-11-28,11.5,7.1,9.3,22569.94,29.3
2019-11-29,8.9,2.5,5.8,23155.04,31.4
2019-11-30,5.1,-1.8,1.3,23283.22,18.3
2019-12-01,3.4,-1.1,1.4,9401.68,7.1
2019-12-02,5.3,1.3,3.0,8292.16,22.9
2019-12-03,5.1,-1.4,2.5,13075.96,15.7
2019-12-04,6.6,-0.7,4.0,20044.58,17.5
2019-12-05,4.4,-1.3,0.6,22875.63,15.2
2019-12-06,5.1,-1.1,2.4,1307.03,22.8
2019-12-07,8.9,5.3,7.3,0.00,29.5
2019-12-08,10.7,5.6,8.2,0.00,29.8
2019-12-09,8.8,5.2,6.9,22058.86,24.6
2019-12-10,5.2,0.5,2.6,22216.42,20.9
2019-12-11,4.3,0.3,2.6,506.80,22.0
2019-12-12,4.4,1.5,2.7,0.00,15.8
2019-12-13,3.0,-0.6,1.1,14567.90,21.4
2019-12-14,4.9,0.2,3.1,0.00,28.6
2019-12-15,8.9,1.8,5.5,8919.02,35.3
2019-12-16,8.1,3.8,6.0,2202.27,18.4
2019-12-17,11.4,4.3,7.8,19230.83,18.6
2019-12-18,14.7,1.3,8.2,18906.03,28.8
2019-12-19,8.7,0.9,5.3,19909.33,17.3
2019-12-20,9.6,3.6,6.2,21797.74,16.1
2019-12-21,8.9,2.4,6.5,21557.65,15.7
2019-12-22,5.2,1.0,3.2,2548.73,14.3
2019-12-23,7.7,4.0,6.0,10800.00,22.7
2019-12-24,7.1,4.6,5.6,17878.18,16.9
2019-12-25,6.1,4.6,5.2,252.67,15.8
2019-12-26,5.7,2.8,3.9,4436.30,19.8
2019-12-27,4.0,0.2,2.9,7040.66,16.3
2019-12-28,2.2,-2.6,0.2,20937.14,12.2
2019-12-29,1.4,-3.6,-0.8,21436.21,13.5
2019-12-30,7.0,0.9,3.7,15624.59,18.8
2019-12-31,7.3,2.3,5.2,19790.26,23.8
2020-01-01,4.1,-2.1,1.0,22130.13,12.3
2020-01-02,5.3,-3.7,-0.4,22598.53,14.0
2020-01-03,6.4,-0.6,4.4,0.00,23.2
2020-01-04,5.3,1.5,3.8,0.00,32.6
2020-01-05,3.8,-1.8,1.2,22702.19,19.6
2020-01-06,5.1,1.3,3.6,0.00,16.1
2020-01-07,5.1,-1.2,2.4,3600.00,15.5
2020-01-08,7.9,2.6,5.9,0.00,22.2
2020-01-09,9.6,6.5,7.9,0.00,20.2
2020-01-10,10.6,5.9,9.0,12599.94,23.9
2020-01-11,6.2,2.4,4.7,15030.59,20.7
2020-01-12,6.9,0.8,3.4,23597.77,25.3
2020-01-13,7.3,2.5,5.5,12769.92,24.8
2020-01-14,10.6,2.8,7.5,7787.19,27.1
2020-01-15,12.2,8.7,10.2,23907.29,24.7
2020-01-16,9.8,3.4,6.4,24275.55,18.1
2020-01-17,8.3,2.2,4.2,24416.45,21.8
2020-01-18,7.2,1.4,5.2,15193.26,22.5
2020-01-19,5.4,1.4,3.5,14993.67,13.8
2020-01-20,3.5,-1.2,2.1,14620.58,15.6
2020-01-21,5.4,-0.1,2.0,25242.79,18.2
2020-01-22,5.8,-0.9,3.2,0.00,20.8
2020-01-23,5.4,-0.7,2.5,19854.08,11.9
2020-01-24,3.4,-2.3,0.2,26045.37,14.7
2020-01-25,2.5,-0.6,0.8,945.66,13.6
2020-01-26,2.3,-1.2,0.2,3961.38,10.2
2020-01-27,8.3,1.1,4.6,24775.83,19.2
2020-01-28,8.6,2.8,5.4,10800.00,29.0
2020-01-29,5.9,2.0,3.7,20244.01,34.6
2020-01-30,7.7,2.5,5.0,0.00,27.1
2020-01-31,11.1,6.1,9.3,9418.07,29.2
2020-02-01,11.5,8.0,10.5,0.00,29.0
2020-02-02,8.5,5.7,7.3,0.00,31.7
2020-02-03,9.8,5.6,7.2,12515.67,24.7
2020-02-04,6.6,3.2,4.9,26729.24,30.5
2020-02-05,4.8,0.6,2.5,27856.82,33.2
2020-02-06,5.7,1.4,4.2,0.00,23.9
2020-02-07,7.2,4.1,5.6,6479.01,15.5
2020-02-08,8.3,1.6,4.6,29569.85,18.2
2020-02-09,12.0,4.4,8.3,26494.73,40.1
2020-02-10,12.7,3.9,7.4,14929.15,44.7
2020-02-11,6.5,2.8,4.4,18874.95,45.4
2020-02-12,6.0,2.2,3.8,29768.50,42.5
2020-02-13,5.9,0.7,3.6,16364.25,25.6
2020-02-14,6.5,1.7,4.0,14616.83,12.9
2020-02-15,9.1,2.0,5.5,15984.91,21.2
2020-02-16,15.9,6.7,11.7,378.44,36.6
2020-02-17,16.0,6.6,9.6,11165.72,36.2
2020-02-18,8.1,5.3,6.5,24490.07,35.7
2020-02-19,6.8,3.2,4.9,15833.24,25.9
2020-02-20,6.6,0.5,4.4,3078.11,24.1
2020-02-21,7.8,3.8,5.9,28750.66,32.2
2020-02-22,11.5,5.4,8.1,15348.78,38.9
2020-02-23,7.6,4.2,6.5,0.00,31.4
2020-02-24,7.2,3.5,5.2,7200.00,33.1
2020-02-25,9.8,4.1,8.0,29239.06,28.7
2020-02-26,4.4,1.6,2.7,2055.41,16.9
2020-02-27,5.7,1.1,2.7,18891.78,18.6
2020-02-28,7.2,-0.1,3.0,28900.03,27.3
2020-02-29,11.9,1.6,6.7,20505.48,28.8
2020-03-01,10.0,3.6,6.6,31166.93,30.6
2020-03-02,9.1,3.6,6.0,16471.68,21.3
2020-03-03,6.6,2.4,4.4,0.00,20.9
2020-03-04,8.0,0.7,3.7,35266.24,18.0
2020-03-05,10.1,-1.0,4.6,31407.59,19.9
2020-03-06,7.6,4.0,5.4,1479.84,20.4
2020-03-07,6.7,2.2,4.5,13239.59,29.8
2020-03-08,9.9,0.5,5.3,31064.79,20.6
2020-03-09,10.0,4.4,7.0,12053.73,13.3
2020-03-10,9.6,2.7,5.8,0.00,27.3
2020-03-11,12.2,7.5,9.6,37002.00,30.7
2020-03-12,12.5,5.2,9.6,29382.78,44.8
2020-03-13,9.3,3.7,5.9,32515.69,42.0
2020-03-14,6.8,-2.4,2.6,38199.25,19.3
2020-03-15,11.4,-0.3,5.2,36777.91,24.5
2020-03-16,15.6,2.9,8.0,38336.99,14.8
2020-03-17,14.6,1.9,8.2,31316.13,17.0
2020-03-18,15.7,5.2,10.5,37508.30,21.0
2020-03-19,13.5,6.3,10.0,27285.18,13.4
2020-03-20,8.9,4.4,6.8,944.91,13.6
2020-03-21,5.9,-0.1,3.6,32270.28,25.6
2020-03-22,4.9,-2.8,1.0,40280.53,21.8
2020-03-23,4.9,-4.6,-0.2,40720.78,13.4
2020-03-24,6.4,-4.4,0.8,40970.02,15.1
2020-03-25,8.1,-2.7,2.2,41218.61,19.1
2020-03-26,9.9,-1.5,4.4,41466.38,20.5
2020-03-27,14.8,2.5,7.9,41713.21,14.2
2020-03-28,13.6,1.5,7.2,41874.86,18.7
2020-03-29,5.1,-3.7,2.6,4982.52,30.6
2020-03-30,3.2,-3.9,-0.1,23540.71,23.0
2020-03-31,3.8,-2.7,0.8,17846.36,14.1
2020-04-01,8.5,-2.0,3.4,38576.82,19.6
2020-04-02,9.1,2.2,6.2,24298.48,21.9
2020-04-03,10.0,2.4,6.9,26215.43,25.5
2020-04-04,11.3,1.4,6.7,41228.53,11.1
2020-04-05,15.1,1.0,8.1,43333.94,19.1
2020-04-06,20.1,4.9,11.8,43576.75,20.7
2020-04-07,18.6,5.4,11.9,43598.73,16.5
2020-04-08,20.9,5.2,12.4,43713.88,12.8
2020-04-09,17.6,6.5,11.7,42718.57,22.7
2020-04-10,14.7,2.3,8.6,43744.58,14.4
2020-04-11,14.2,0.6,7.8,44283.54,9.0
2020-04-12,21.8,2.7,12.6,44378.80,15.3
2020-04-13,9.9,2.9,7.6,33264.54,27.7
2020-04-14,9.8,0.4,5.8,41701.24,21.9
2020-04-15,14.6,4.6,9.0,41671.36,24.6
2020-04-16,16.8,4.8,11.2,41602.70,15.9
2020-04-17,15.9,4.8,10.6,45314.71,14.8
2020-04-18,16.2,4.0,10.1,46441.62,19.9
2020-04-19,12.8,5.0,8.9,46828.91,21.3
2020-04-20,14.8,3.3,9.3,47236.26,21.2
2020-04-21,16.7,5.1,11.0,47556.38,24.5
2020-04-22,18.2,5.7,12.2,47772.77,16.8
2020-04-23,20.4,5.6,13.6,47986.75,9.8
2020-04-24,21.6,6.8,14.3,35195.95,24.8
2020-04-25,14.2,7.9,11.0,22212.15,23.7
2020-04-26,17.2,7.0,12.2,39655.02,14.6
2020-04-27,21.8,4.2,13.9,44320.62,18.0
2020-04-28,22.6,8.5,15.8,35062.84,17.1
2020-04-29,17.1,9.0,12.3,15157.84,15.0
2020-04-30,17.5,8.8,13.4,33391.69,18.7
2020-05-01,16.8,9.3,13.0,38787.10,25.5
2020-05-02,15.4,7.8,10.7,33136.50,18.4
2020-05-03,14.6,6.6,10.6,36768.54,20.6
2020-05-04,12.7,5.5,9.2,4679.62,15.0
2020-05-05,11.9,3.4,7.8,50222.14,21.3
2020-05-06,16.1,5.0,10.7,50324.40,20.9
2020-05-07,15.8,5.9,10.5,33066.38,18.7
2020-05-08,20.5,6.0,13.5,50400.00,14.8
2020-05-09,21.8,7.8,15.5,50400.00,15.3
2020-05-10,23.7,11.3,17.7,31689.56,16.6
2020-05-11,15.4,3.2,7.9,0.00,26.3
2020-05-12,11.2,1.0,7.0,31591.47,23.4
2020-05-13,13.6,5.4,9.6,27953.76,20.0
2020-05-14,14.1,4.5,9.4,50622.05,19.9
2020-05-15,14.6,1.6,9.4,39051.31,21.8
2020-05-16,14.6,5.8,11.2,26309.27,23.4
2020-05-17,17.6,9.1,13.5,38005.43,22.0
2020-05-18,21.2,11.4,15.5,32593.90,22.7
2020-05-19,18.7,10.7,14.4,15140.31,21.7
2020-05-20,20.1,9.5,14.7,51503.12,17.5
2020-05-21,20.0,7.0,14.5,50735.95,18.4
2020-05-22,22.6,10.1,17.3,29413.24,21.4
2020-05-23,19.1,11.2,15.6,11895.11,20.9
2020-05-24,16.2,8.9,12.4,37083.49,27.5
2020-05-25,13.9,9.2,11.5,16583.90,22.7
2020-05-26,19.2,6.7,13.6,52345.09,14.0
2020-05-27,20.8,6.0,15.0,32692.78,18.1
2020-05-28,19.4,10.3,14.6,53204.28,22.2
2020-05-29,19.6,7.3,14.1,37039.49,17.2
2020-05-30,17.1,8.2,13.5,40408.34,28.6
2020-05-31,21.4,10.4,15.5,42859.18,24.6
2020-06-01,23.4,8.9,16.6,54405.39,23.9
2020-06-02,26.4,10.5,19.4,54337.34,20.0
2020-06-03,24.0,10.8,18.4,51924.87,10.7
2020-06-04,24.7,13.4,17.8,17441.95,24.8
2020-06-05,17.4,12.3,14.4,33073.14,27.0
2020-06-06,18.5,8.8,14.1,53479.80,26.2
2020-06-07,19.5,9.8,14.9,5712.90,15.5
2020-06-08,20.4,9.0,16.0,51046.15,12.5
2020-06-09,21.6,11.3,17.3,44730.49,16.6
2020-06-10,21.5,11.5,16.5,40139.49,19.5
2020-06-11,20.1,14.6,17.1,2885.64,13.2
2020-06-12,26.2,13.3,20.4,50605.49,16.4
2020-06-13,28.1,19.1,23.6,36219.48,19.4
2020-06-14,24.4,17.3,21.1,52856.62,21.5
2020-06-15,24.2,14.9,19.5,54190.36,16.4
2020-06-16,25.6,12.5,19.8,54778.93,9.7
2020-06-17,27.7,14.9,22.5,54896.96,17.6
2020-06-18,25.8,16.5,21.3,43119.32,14.9
2020-06-19,20.7,15.9,18.1,16843.45,15.6
2020-06-20,19.4,15.5,17.0,11071.25,26.3
2020-06-21,22.8,14.5,17.7,6545.98,22.4
2020-06-22,25.2,11.7,19.2,55269.24,23.5
2020-06-23,23.8,12.7,18.8,55578.67,16.4
2020-06-24,24.7,12.6,19.8,36978.23,17.9
2020-06-25,27.4,18.7,23.1,47640.08,21.2
2020-06-26,27.3,17.5,22.4,46919.30,16.5
2020-06-27,30.4,17.5,24.6,48895.26,17.1
2020-06-28,28.9,19.0,23.1,33827.52,21.2
2020-06-29,23.3,18.0,20.4,51713.98,17.4
2020-06-30,23.0,15.3,19.3,33976.25,29.1
2020-07-01,22.7,17.0,19.8,14582.21,23.7
2020-07-02,22.9,16.0,19.7,51409.45,17.3
2020-07-03,22.1,15.3,18.9,47820.88,19.9
2020-07-04,25.1,14.9,20.3,41777.11,24.7
2020-07-05,26.9,19.0,22.4,22320.67,33.7
2020-07-06,20.3,14.4,18.2,53830.55,31.9
2020-07-07,19.3,11.6,15.9,46606.55,21.3
2020-07-08,17.9,12.4,15.2,22580.15,19.4
2020-07-09,19.9,12.6,16.6,8000.69,20.5
2020-07-10,25.2,13.0,18.4,14473.77,29.7
2020-07-11,19.4,10.6,15.2,50612.77,16.9
2020-07-12,19.8,10.1,15.3,51167.47,18.0
2020-07-13,22.4,10.4,17.2,46468.05,11.4
2020-07-14,27.0,12.1,20.5,51649.95,13.4
2020-07-15,17.1,14.3,16.0,1306.88,16.2
2020-07-16,20.0,12.5,16.0,52574.67,16.7
2020-07-17,20.7,11.3,16.4,37064.34,19.2
2020-07-18,25.5,13.6,20.0,50599.16,8.7
2020-07-19,28.4,16.2,23.0,47402.97,8.7
2020-07-20,24.8,15.4,20.2,52310.49,22.7
2020-07-21,21.7,13.5,17.7,47050.56,16.9
2020-07-22,21.3,11.2,17.0,41845.32,16.3
2020-07-23,22.9,14.2,18.3,46182.22,11.4
2020-07-24,27.7,13.4,20.6,50738.79,25.5
2020-07-25,24.7,13.9,19.9,50308.93,10.4
2020-07-26,23.5,16.9,20.1,27497.84,21.4
2020-07-27,24.8,15.4,20.7,35271.53,14.9
2020-07-28,27.3,18.4,23.0,45159.56,22.5
2020-07-29,22.4,15.0,18.9,44398.36,28.5
2020-07-30,23.2,12.2,18.0,45217.00,16.2
2020-07-31,26.5,12.7,19.9,51147.77,14.5
2020-08-01,28.9,14.1,22.3,50606.70,14.0
2020-08-02,29.5,18.2,22.0,22332.97,13.9
2020-08-03,23.3,15.0,18.9,36726.53,16.0
2020-08-04,23.1,12.5,18.3,42773.12,16.2
2020-08-05,27.6,11.7,20.7,50030.92,13.1
2020-08-06,29.9,15.9,23.5,49860.35,15.3
2020-08-07,32.4,18.5,26.1,49649.91,14.1
2020-08-08,35.5,20.9,29.1,49560.29,9.4
2020-08-09,35.2,22.3,28.8,42908.83,20.9
2020-08-10,31.0,21.3,26.0,40012.55,18.4
2020-08-11,31.6,20.1,26.0,49288.02,18.5
2020-08-12,30.7,18.9,25.1,49196.37,15.2
2020-08-13,31.7,19.3,25.9,44208.38,15.5
2020-08-14,28.3,21.3,24.1,41162.96,17.7
2020-08-15,30.1,19.3,24.8,48042.97,19.1
2020-08-16,30.5,19.3,25.0,48337.55,18.9
2020-08-17,30.4,18.8,25.1,48049.77,19.2
2020-08-18,23.9,18.6,21.1,15605.41,15.9
2020-08-19,26.5,16.8,21.3,47186.92,13.5
2020-08-20,31.2,16.5,24.4,40685.99,18.2
2020-08-21,35.6,20.6,28.6,44608.59,19.6
